lat,lon
5125.85349,01323.62000
5125.85389,01323.62075
5125.85436,01323.62156
5125.85486,01323.62236
5125.85548,01323.62320
5125.85599,01323.62389
5125.85646,01323.62457
5125.85696,01323.62536
5125.85748,01323.62616
5125.85797,01323.62694
5125.85834,01323.62780
5125.85890,01323.62870
5125.85953,01323.62959
5125.86004,01323.63053
5125.86052,01323.63128
5125.86113,01323.63208
5125.86180,01323.63299
5125.86241,01323.63390
5125.86285,01323.63467
5125.86335,01323.63570
5125.86397,01323.63667
5125.86458,01323.63744
5125.86514,01323.63817
5125.86564,01323.63890
5125.86618,01323.63963
5125.86678,01323.64058
5125.86739,01323.64145
5125.86788,01323.64213
5125.86834,01323.64291
5125.86886,01323.64375
5125.86945,01323.64454
5125.86998,01323.64520
5125.87044,01323.64593
5125.87094,01323.64664
5125.87155,01323.64740
5125.87199,01323.64815
5125.87246,01323.64898
5125.87288,01323.64976
5125.87337,01323.65059
5125.87375,01323.65127
5125.87421,01323.65201
5125.87463,01323.65263
5125.87517,01323.65335
5125.87578,01323.65429
5125.87640,01323.65522
5125.87692,01323.65604
5125.87746,01323.65684
5125.87800,01323.65772
5125.87851,01323.65870
5125.87904,01323.65972
5125.87956,01323.66048
5125.88005,01323.66108
5125.88056,01323.66174
5125.88107,01323.66245
5125.88159,01323.66318
5125.88208,01323.66408
5125.88257,01323.66496
5125.88295,01323.66568
5125.88355,01323.66651
5125.88416,01323.66731
5125.88469,01323.66809
5125.88528,01323.66889
5125.88597,01323.66976
5125.88651,01323.67070
5125.88707,01323.67146
5125.88760,01323.67237
5125.88826,01323.67331
5125.88884,01323.67419
5125.88945,01323.67498
5125.89004,01323.67582
5125.89064,01323.67660
5125.89117,01323.67746
5125.89174,01323.67832
5125.89232,01323.67911
5125.89289,01323.67996
5125.89357,01323.68085
5125.89433,01323.68171
5125.89496,01323.68241
5125.89547,01323.68320
5125.89613,01323.68424
5125.89680,01323.68516
5125.89736,01323.68601
5125.89796,01323.68692
5125.89866,01323.68791
5125.89929,01323.68880
5125.89989,01323.68962
5125.90052,01323.69033
5125.90117,01323.69120
5125.90189,01323.69230
5125.90261,01323.69326
5125.90321,01323.69414
5125.90377,01323.69514
5125.90442,01323.69617
5125.90504,01323.69709
5125.90557,01323.69787
5125.90620,01323.69860
5125.90672,01323.69932
5125.90726,01323.70008
5125.90783,01323.70097
5125.90833,01323.70182
5125.90877,01323.70277
5125.90931,01323.70372
5125.90992,01323.70460
5125.91042,01323.70545
5125.91089,01323.70615
5125.91133,01323.70695
5125.91182,01323.70769
5125.91228,01323.70844
5125.91273,01323.70920
5125.91308,01323.70998
5125.91369,01323.71102
5125.91426,01323.71208
5125.91484,01323.71294
5125.91545,01323.71376
5125.91599,01323.71456
5125.91641,01323.71542
5125.91670,01323.71606
5125.91708,01323.71695
5125.91765,01323.71786
5125.91817,01323.71842
5125.91877,01323.71909
5125.91934,01323.71972
5125.91991,01323.72031
5125.92039,01323.72105
5125.92088,01323.72198
5125.92141,01323.72289
5125.92210,01323.72369
5125.92282,01323.72464
5125.92350,01323.72568
5125.92417,01323.72655
5125.92484,01323.72725
5125.92549,01323.72797
5125.92608,01323.72881
5125.92675,01323.72967
5125.92728,01323.73055
5125.92786,01323.73146
5125.92839,01323.73227
5125.92907,01323.73331
5125.92956,01323.73418
5125.93015,01323.73520
5125.93076,01323.73609
5125.93140,01323.73697
5125.93182,01323.73781
5125.93215,01323.73872
5125.93262,01323.73954
5125.93316,01323.74036
5125.93374,01323.74126
5125.93425,01323.74210
5125.93485,01323.74297
5125.93542,01323.74388
5125.93596,01323.74478
5125.93637,01323.74569
5125.93659,01323.74666
5125.93664,01323.74761
5125.93724,01323.74811
5125.93782,01323.74877
5125.93800,01323.74989
5125.93793,01323.75096
5125.93790,01323.75221
5125.93802,01323.75349
5125.93839,01323.75463
5125.93827,01323.75537
5125.93831,01323.75549
5125.93838,01323.75546
5125.93849,01323.75541
5125.93863,01323.75538
5125.93876,01323.75531
5125.93887,01323.75523
5125.93895,01323.75516
5125.93902,01323.75500
5125.93879,01323.75496
5125.93889,01323.75504
5125.93909,01323.75565
5125.93910,01323.75603
5125.93904,01323.75629
5125.93912,01323.75630
5125.93915,01323.75648
5125.93925,01323.75676
5125.93933,01323.75685
5125.93936,01323.75706
5125.93935,01323.75728
5125.93928,01323.75746
5125.93938,01323.75772
5125.93931,01323.75751
5125.93927,01323.75747
5125.93910,01323.75734
5125.93904,01323.75725
5125.93913,01323.75723
5125.93920,01323.75704
5125.93917,01323.75703
5125.93899,01323.75713
5125.93912,01323.75711
5125.93899,01323.75692
5125.93903,01323.75729
5125.93959,01323.75806
5125.93973,01323.75814
5125.93972,01323.75808
5125.93958,01323.75788
5125.93947,01323.75778
5125.93949,01323.75772
5125.93942,01323.75776
5125.93933,01323.75791
5125.93929,01323.75800
5125.93929,01323.75808
5125.93928,01323.75810
5125.93925,01323.75822
5125.93921,01323.75827
5125.93918,01323.75829
5125.93916,01323.75830
5125.93914,01323.75830
5125.93922,01323.75834
5125.93928,01323.75833
5125.93926,01323.75823
5125.93928,01323.75818
5125.93931,01323.75816
5125.93930,01323.75811
5125.93930,01323.75805
5125.93929,01323.75800
5125.93930,01323.75791
5125.93926,01323.75783
5125.93926,01323.75777
5125.93930,01323.75775
5125.93932,01323.75752
5125.93952,01323.75737
5125.93940,01323.75732
5125.93949,01323.75724
5125.93940,01323.75724
5125.93940,01323.75738
5125.93945,01323.75698
5125.93946,01323.75689
5125.93964,01323.75686
5125.93947,01323.75685
5125.93932,01323.75667
5125.93927,01323.75681
5125.93912,01323.75695
5125.93907,01323.75684
5125.93901,01323.75680
5125.93896,01323.75683
5125.93905,01323.75691
5125.93907,01323.75687
5125.93906,01323.75684
5125.93906,01323.75692
5125.93914,01323.75701
5125.93914,01323.75710
5125.93916,01323.75716
5125.93923,01323.75723
5125.93926,01323.75733
5125.93929,01323.75741
5125.93933,01323.75745
5125.93913,01323.75750
5125.93904,01323.75764
5125.93908,01323.75760
5125.93913,01323.75757
5125.93914,01323.75750
5125.93910,01323.75768
5125.93923,01323.75768
5125.93927,01323.75773
5125.93933,01323.75791
5125.93928,01323.75798
5125.93929,01323.75815
5125.93933,01323.75811
5125.93936,01323.75818
5125.93924,01323.75837
5125.93911,01323.75821
5125.93906,01323.75814
5125.93937,01323.75826
5125.93938,01323.75844
5125.93911,01323.75892
5125.93882,01323.75928
5125.93825,01323.75940
5125.93762,01323.75962
5125.93697,01323.76000
5125.93655,01323.76048
5125.93604,01323.76114
5125.93543,01323.76142
5125.93477,01323.76146
5125.93409,01323.76153
5125.93335,01323.76163
5125.93272,01323.76190
5125.93205,01323.76227
5125.93151,01323.76266
5125.93101,01323.76309
5125.93054,01323.76347
5125.92993,01323.76389
5125.92932,01323.76416
5125.92892,01323.76457
5125.92834,01323.76483
5125.92778,01323.76518
5125.92717,01323.76571
5125.92677,01323.76628
5125.92633,01323.76681
5125.92556,01323.76725
5125.92487,01323.76771
5125.92407,01323.76798
5125.92341,01323.76815
5125.92272,01323.76825
5125.92195,01323.76841
5125.92132,01323.76874
5125.92071,01323.76922
5125.92001,01323.76967
5125.91940,01323.76994
5125.91884,01323.77038
5125.91822,01323.77073
5125.91781,01323.77117
5125.91739,01323.77154
5125.91677,01323.77170
5125.91624,01323.77206
5125.91560,01323.77250
5125.91493,01323.77266
5125.91449,01323.77321
5125.91402,01323.77369
5125.91336,01323.77378
5125.91286,01323.77415
5125.91224,01323.77444
5125.91151,01323.77485
5125.91068,01323.77521
5125.90996,01323.77550
5125.90945,01323.77580
5125.90878,01323.77613
5125.90804,01323.77643
5125.90726,01323.77675
5125.90638,01323.77706
5125.90544,01323.77728
5125.90462,01323.77765
5125.90391,01323.77806
5125.90343,01323.77859
5125.90260,01323.77887
5125.90190,01323.77924
5125.90124,01323.77951
5125.90048,01323.77969
5125.89984,01323.77992
5125.89926,01323.78005
5125.89838,01323.78021
5125.89737,01323.78047
5125.89636,01323.78078
5125.89551,01323.78084
5125.89461,01323.78085
5125.89385,01323.78116
5125.89289,01323.78167
5125.89213,01323.78204
5125.89140,01323.78226
5125.89047,01323.78259
5125.88968,01323.78295
5125.88886,01323.78324
5125.88807,01323.78345
5125.88734,01323.78384
5125.88640,01323.78429
5125.88569,01323.78482
5125.88488,01323.78514
5125.88427,01323.78534
5125.88357,01323.78560
5125.88285,01323.78590
5125.88205,01323.78625
5125.88118,01323.78656
5125.88032,01323.78676
5125.87941,01323.78711
5125.87844,01323.78733
5125.87772,01323.78775
5125.87722,01323.78821
5125.87655,01323.78839
5125.87571,01323.78841
5125.87511,01323.78852
5125.87433,01323.78867
5125.87355,01323.78915
5125.87291,01323.78957
5125.87212,01323.78993
5125.87138,01323.79014
5125.87060,01323.79040
5125.87000,01323.79076
5125.86919,01323.79079
5125.86838,01323.79111
5125.86750,01323.79135
5125.86662,01323.79150
5125.86601,01323.79173
5125.86544,01323.79210
5125.86461,01323.79272
5125.86383,01323.79300
5125.86296,01323.79326
5125.86202,01323.79345
5125.86110,01323.79377
5125.86036,01323.79401
5125.85956,01323.79443
5125.85881,01323.79479
5125.85804,01323.79521
5125.85742,01323.79558
5125.85672,01323.79595
5125.85593,01323.79620
5125.85514,01323.79629
5125.85439,01323.79636
5125.85344,01323.79678
5125.85264,01323.79719
5125.85192,01323.79770
5125.85109,01323.79827
5125.85031,01323.79879
5125.84957,01323.79913
5125.84879,01323.79952
5125.84816,01323.79987
5125.84748,01323.80030
5125.84667,01323.80077
5125.84596,01323.80127
5125.84495,01323.80174
5125.84406,01323.80216
5125.84331,01323.80267
5125.84261,01323.80304
5125.84186,01323.80310
5125.84123,01323.80347
5125.84038,01323.80391
5125.83964,01323.80426
5125.83888,01323.80461
5125.83810,01323.80487
5125.83745,01323.80529
5125.83676,01323.80563
5125.83609,01323.80608
5125.83539,01323.80649
5125.83469,01323.80685
5125.83406,01323.80711
5125.83329,01323.80735
5125.83260,01323.80780
5125.83193,01323.80829
5125.83113,01323.80875
5125.83046,01323.80909
5125.82988,01323.80958
5125.82933,01323.81001
5125.82848,01323.81055
5125.82772,01323.81103
5125.82700,01323.81144
5125.82607,01323.81176
5125.82519,01323.81228
5125.82448,01323.81259
5125.82350,01323.81286
5125.82256,01323.81275
5125.82182,01323.81267
5125.82119,01323.81305
5125.82034,01323.81351
5125.81938,01323.81371
5125.81861,01323.81397
5125.81785,01323.81449
5125.81718,01323.81507
5125.81651,01323.81569
5125.81565,01323.81590
5125.81496,01323.81610
5125.81449,01323.81663
5125.81380,01323.81718
5125.81308,01323.81760
5125.81239,01323.81807
5125.81200,01323.81866
5125.81142,01323.81926
5125.81104,01323.81984
5125.81061,01323.82029
5125.81014,01323.82063
5125.80952,01323.82106
5125.80876,01323.82144
5125.80793,01323.82177
5125.80721,01323.82192
5125.80646,01323.82226
5125.80564,01323.82284
5125.80483,01323.82333
5125.80383,01323.82361
5125.80303,01323.82396
5125.80237,01323.82423
5125.80142,01323.82419
5125.80067,01323.82477
5125.79987,01323.82510
5125.79905,01323.82550
5125.79845,01323.82610
5125.79755,01323.82654
5125.79681,01323.82710
5125.79610,01323.82755
5125.79532,01323.82763
5125.79457,01323.82792
5125.79369,01323.82800
5125.79306,01323.82833
5125.79221,01323.82851
5125.79127,01323.82877
5125.79050,01323.82938
5125.78991,01323.82988
5125.78922,01323.83014
5125.78839,01323.83047
5125.78768,01323.83108
5125.78690,01323.83153
5125.78623,01323.83195
5125.78559,01323.83254
5125.78498,01323.83310
5125.78443,01323.83372
5125.78385,01323.83430
5125.78295,01323.83443
5125.78205,01323.83432
5125.78127,01323.83476
5125.78068,01323.83537
5125.77996,01323.83582
5125.77919,01323.83607
5125.77848,01323.83649
5125.77791,01323.83728
5125.77745,01323.83794
5125.77688,01323.83855
5125.77625,01323.83910
5125.77562,01323.83939
5125.77497,01323.83978
5125.77429,01323.84023
5125.77347,01323.84068
5125.77248,01323.84084
5125.77156,01323.84106
5125.77063,01323.84136
5125.76966,01323.84122
5125.76906,01323.84177
5125.76830,01323.84209
5125.76743,01323.84232
5125.76657,01323.84260
5125.76593,01323.84309
5125.76531,01323.84361
5125.76460,01323.84424
5125.76379,01323.84441
5125.76321,01323.84482
5125.76259,01323.84536
5125.76192,01323.84569
5125.76122,01323.84585
5125.76048,01323.84595
5125.75989,01323.84628
5125.75896,01323.84643
5125.75773,01323.84640
5125.75704,01323.84663
5125.75654,01323.84682
5125.75595,01323.84708
5125.75528,01323.84738
5125.75471,01323.84759
5125.75406,01323.84764
5125.75338,01323.84814
5125.75282,01323.84846
5125.75208,01323.84869
5125.75174,01323.84909
5125.75114,01323.84930
5125.75047,01323.84978
5125.74982,01323.85031
5125.74911,01323.85072
5125.74778,01323.85087
5125.74709,01323.85134
5125.74630,01323.85168
5125.74563,01323.85201
5125.74472,01323.85227
5125.74404,01323.85273
5125.74306,01323.85327
5125.74235,01323.85392
5125.74152,01323.85412
5125.74069,01323.85435
5125.73978,01323.85450
5125.73911,01323.85495
5125.73803,01323.85519
5125.73702,01323.85544
5125.73609,01323.85567
5125.73541,01323.85605
5125.73458,01323.85648
5125.73377,01323.85680
5125.73289,01323.85711
5125.73216,01323.85745
5125.73140,01323.85786
5125.73061,01323.85825
5125.72985,01323.85879
5125.72922,01323.85936
5125.72846,01323.85969
5125.72776,01323.86028
5125.72680,01323.86062
5125.72601,01323.86093
5125.72517,01323.86125
5125.72428,01323.86139
5125.72353,01323.86174
5125.72282,01323.86202
5125.72201,01323.86231
5125.72130,01323.86267
5125.72035,01323.86295
5125.71951,01323.86336
5125.71886,01323.86389
5125.71793,01323.86412
5125.71721,01323.86431
5125.71642,01323.86447
5125.71559,01323.86462
5125.71497,01323.86521
5125.71429,01323.86548
5125.71359,01323.86589
5125.71266,01323.86614
5125.71179,01323.86620
5125.71079,01323.86615
5125.71002,01323.86609
5125.70921,01323.86616
5125.70847,01323.86605
5125.70768,01323.86619
5125.70695,01323.86641
5125.70626,01323.86694
5125.70557,01323.86749
5125.70485,01323.86814
5125.70425,01323.86852
5125.70350,01323.86869
5125.70277,01323.86901
5125.70213,01323.86956
5125.70170,01323.87018
5125.70100,01323.87061
5125.70038,01323.87102
5125.69954,01323.87126
5125.69882,01323.87164
5125.69821,01323.87229
5125.69763,01323.87260
5125.69708,01323.87286
5125.69642,01323.87324
5125.69578,01323.87378
5125.69514,01323.87426
5125.69456,01323.87497
5125.69400,01323.87542
5125.69334,01323.87605
5125.69282,01323.87669
5125.69240,01323.87723
5125.69174,01323.87745
5125.69085,01323.87780
5125.68992,01323.87804
5125.68922,01323.87829
5125.68870,01323.87864
5125.68788,01323.87909
5125.68726,01323.87958
5125.68656,01323.88006
5125.68606,01323.88056
5125.68541,01323.88075
5125.68487,01323.88116
5125.68427,01323.88157
5125.68354,01323.88201
5125.68289,01323.88251
5125.68181,01323.88282
5125.68082,01323.88309
5125.68038,01323.88341
5125.67970,01323.88380
5125.67927,01323.88447
5125.67876,01323.88494
5125.67773,01323.88502
5125.67692,01323.88526
5125.67646,01323.88574
5125.67562,01323.88597
5125.67484,01323.88630
5125.67417,01323.88669
5125.67344,01323.88716
5125.67291,01323.88767
5125.67221,01323.88826
5125.67122,01323.88861
5125.67043,01323.88903
5125.66966,01323.88944
5125.66901,01323.89006
5125.66820,01323.89049
5125.66723,01323.89066
5125.66611,01323.89026
5125.66505,01323.89032
5125.66437,01323.89074
5125.66377,01323.89101
5125.66291,01323.89144
5125.66227,01323.89184
5125.66164,01323.89218
5125.66089,01323.89242
5125.65978,01323.89260
5125.65908,01323.89280
5125.65820,01323.89287
5125.65719,01323.89322
5125.65637,01323.89347
5125.65563,01323.89376
5125.65469,01323.89410
5125.65387,01323.89438
5125.65312,01323.89479
5125.65247,01323.89500
5125.65167,01323.89524
5125.65071,01323.89539
5125.64968,01323.89551
5125.64843,01323.89528
5125.64758,01323.89535
5125.64690,01323.89566
5125.64605,01323.89596
5125.64518,01323.89598
5125.64444,01323.89588
5125.64367,01323.89569
5125.64281,01323.89549
5125.64163,01323.89516
5125.64086,01323.89508
5125.64016,01323.89514
5125.63927,01323.89506
5125.63858,01323.89542
5125.63787,01323.89536
5125.63714,01323.89533
5125.63645,01323.89518
5125.63544,01323.89488
5125.63452,01323.89451
5125.63367,01323.89443
5125.63290,01323.89424
5125.63206,01323.89412
5125.63124,01323.89408
5125.63033,01323.89419
5125.62954,01323.89403
5125.62872,01323.89377
5125.62791,01323.89377
5125.62703,01323.89361
5125.62631,01323.89331
5125.62530,01323.89271
5125.62437,01323.89225
5125.62328,01323.89187
5125.62235,01323.89177
5125.62136,01323.89145
5125.62044,01323.89137
5125.61978,01323.89149
5125.61909,01323.89136
5125.61831,01323.89099
5125.61762,01323.89056
5125.61677,01323.88990
5125.61596,01323.88948
5125.61509,01323.88913
5125.61436,01323.88881
5125.61315,01323.88824
5125.61239,01323.88754
5125.61138,01323.88707
5125.61033,01323.88663
5125.60947,01323.88624
5125.60836,01323.88566
5125.60742,01323.88513
5125.60658,01323.88469
5125.60574,01323.88445
5125.60477,01323.88426
5125.60374,01323.88391
5125.60295,01323.88383
5125.60204,01323.88391
5125.60102,01323.88381
5125.60001,01323.88351
5125.59921,01323.88314
5125.59837,01323.88273
5125.59756,01323.88242
5125.59671,01323.88206
5125.59603,01323.88206
5125.59518,01323.88186
5125.59438,01323.88169
5125.59337,01323.88166
5125.59263,01323.88162
5125.59190,01323.88142
5125.59131,01323.88101
5125.59043,01323.88038
5125.58956,01323.88012
5125.58875,01323.87978
5125.58797,01323.87930
5125.58699,01323.87887
5125.58605,01323.87871
5125.58500,01323.87844
5125.58403,01323.87803
5125.58319,01323.87768
5125.58226,01323.87725
5125.58127,01323.87662
5125.58038,01323.87611
5125.57950,01323.87567
5125.57855,01323.87540
5125.57773,01323.87531
5125.57679,01323.87502
5125.57602,01323.87466
5125.57526,01323.87428
5125.57442,01323.87391
5125.57368,01323.87370
5125.57302,01323.87344
5125.57229,01323.87309
5125.57164,01323.87300
5125.57083,01323.87308
5125.57006,01323.87315
5125.56926,01323.87302
5125.56843,01323.87275
5125.56756,01323.87229
5125.56675,01323.87190
5125.56602,01323.87163
5125.56522,01323.87141
5125.56452,01323.87135
5125.56381,01323.87151
5125.56296,01323.87150
5125.56215,01323.87115
5125.56135,01323.87079
5125.56049,01323.87044
5125.55947,01323.87009
5125.55859,01323.86979
5125.55776,01323.86957
5125.55682,01323.86929
5125.55607,01323.86920
5125.55534,01323.86917
5125.55454,01323.86895
5125.55367,01323.86857
5125.55258,01323.86840
5125.55160,01323.86807
5125.55069,01323.86764
5125.54984,01323.86732
5125.54901,01323.86707
5125.54823,01323.86693
5125.54747,01323.86678
5125.54655,01323.86657
5125.54580,01323.86625
5125.54511,01323.86605
5125.54437,01323.86609
5125.54358,01323.86596
5125.54291,01323.86564
5125.54232,01323.86549
5125.54181,01323.86549
5125.54083,01323.86520
5125.54016,01323.86509
5125.53952,01323.86483
5125.53876,01323.86455
5125.53806,01323.86442
5125.53728,01323.86425
5125.53648,01323.86398
5125.53568,01323.86365
5125.53501,01323.86362
5125.53416,01323.86367
5125.53359,01323.86402
5125.53301,01323.86406
5125.53239,01323.86397
5125.53159,01323.86366
5125.53088,01323.86333
5125.53021,01323.86331
5125.52960,01323.86327
5125.52883,01323.86305
5125.52829,01323.86300
5125.52756,01323.86276
5125.52693,01323.86253
5125.52614,01323.86231
5125.52537,01323.86208
5125.52459,01323.86186
5125.52381,01323.86171
5125.52288,01323.86155
5125.52199,01323.86120
5125.52125,01323.86095
5125.52050,01323.86068
5125.51961,01323.86037
5125.51867,01323.86008
5125.51783,01323.85976
5125.51707,01323.85945
5125.51621,01323.85918
5125.51530,01323.85906
5125.51451,01323.85887
5125.51375,01323.85865
5125.51298,01323.85825
5125.51229,01323.85799
5125.51139,01323.85765
5125.51053,01323.85726
5125.50976,01323.85696
5125.50889,01323.85669
5125.50819,01323.85657
5125.50743,01323.85645
5125.50674,01323.85618
5125.50598,01323.85595
5125.50518,01323.85570
5125.50415,01323.85529
5125.50334,01323.85503
5125.50257,01323.85481
5125.50175,01323.85449
5125.50088,01323.85422
5125.50003,01323.85388
5125.49919,01323.85362
5125.49827,01323.85322
5125.49733,01323.85285
5125.49634,01323.85249
5125.49538,01323.85222
5125.49449,01323.85191
5125.49352,01323.85152
5125.49259,01323.85108
5125.49188,01323.85121
5125.49109,01323.85093
5125.49023,01323.85048
5125.48932,01323.85004
5125.48845,01323.84994
5125.48775,01323.84992
5125.48688,01323.84986
5125.48606,01323.84972
5125.48514,01323.84931
5125.48443,01323.84906
5125.48362,01323.84867
5125.48274,01323.84825
5125.48189,01323.84798
5125.48106,01323.84767
5125.48035,01323.84738
5125.47965,01323.84711
5125.47898,01323.84695
5125.47834,01323.84683
5125.47766,01323.84654
5125.47688,01323.84625
5125.47597,01323.84600
5125.47511,01323.84587
5125.47419,01323.84560
5125.47333,01323.84534
5125.47265,01323.84537
5125.47174,01323.84509
5125.47087,01323.84480
5125.47004,01323.84469
5125.46923,01323.84444
5125.46843,01323.84404
5125.46760,01323.84370
5125.46674,01323.84334
5125.46591,01323.84303
5125.46507,01323.84270
5125.46423,01323.84261
5125.46321,01323.84230
5125.46225,01323.84202
5125.46158,01323.84219
5125.46082,01323.84195
5125.46020,01323.84174
5125.45944,01323.84134
5125.45872,01323.84102
5125.45794,01323.84078
5125.45703,01323.84037
5125.45636,01323.84028
5125.45587,01323.84044
5125.45509,01323.84024
5125.45446,01323.84015
5125.45380,01323.83991
5125.45306,01323.83951
5125.45214,01323.83910
5125.45128,01323.83881
5125.45040,01323.83848
5125.44957,01323.83819
5125.44872,01323.83808
5125.44796,01323.83798
5125.44714,01323.83768
5125.44628,01323.83734
5125.44551,01323.83707
5125.44470,01323.83680
5125.44383,01323.83647
5125.44295,01323.83616
5125.44202,01323.83592
5125.44121,01323.83577
5125.44043,01323.83551
5125.43973,01323.83542
5125.43902,01323.83516
5125.43842,01323.83488
5125.43783,01323.83473
5125.43722,01323.83453
5125.43650,01323.83441
5125.43565,01323.83405
5125.43493,01323.83391
5125.43416,01323.83377
5125.43335,01323.83338
5125.43278,01323.83334
5125.43195,01323.83312
5125.43113,01323.83266
5125.43046,01323.83225
5125.42979,01323.83208
5125.42906,01323.83178
5125.42821,01323.83127
5125.42743,01323.83109
5125.42662,01323.83106
5125.42576,01323.83070
5125.42482,01323.83015
5125.42409,01323.82988
5125.42332,01323.82963
5125.42249,01323.82936
5125.42161,01323.82908
5125.42090,01323.82896
5125.42034,01323.82932
5125.41964,01323.82919
5125.41878,01323.82895
5125.41793,01323.82868
5125.41719,01323.82836
5125.41646,01323.82821
5125.41555,01323.82787
5125.41469,01323.82759
5125.41386,01323.82698
5125.41320,01323.82679
5125.41237,01323.82645
5125.41167,01323.82621
5125.41103,01323.82594
5125.41040,01323.82574
5125.40965,01323.82556
5125.40897,01323.82548
5125.40823,01323.82527
5125.40742,01323.82511
5125.40667,01323.82493
5125.40602,01323.82471
5125.40528,01323.82438
5125.40455,01323.82418
5125.40376,01323.82389
5125.40303,01323.82374
5125.40226,01323.82351
5125.40156,01323.82334
5125.40077,01323.82325
5125.39981,01323.82309
5125.39893,01323.82284
5125.39816,01323.82255
5125.39735,01323.82205
5125.39652,01323.82179
5125.39572,01323.82161
5125.39493,01323.82130
5125.39422,01323.82100
5125.39356,01323.82083
5125.39281,01323.82058
5125.39207,01323.82051
5125.39138,01323.82023
5125.39082,01323.82011
5125.39009,01323.81976
5125.38935,01323.81943
5125.38877,01323.81931
5125.38798,01323.81913
5125.38748,01323.81988
5125.38670,01323.81993
5125.38585,01323.81971
5125.38496,01323.81930
5125.38416,01323.81896
5125.38341,01323.81865
5125.38254,01323.81809
5125.38166,01323.81772
5125.38079,01323.81751
5125.37999,01323.81768
5125.37914,01323.81741
5125.37825,01323.81698
5125.37744,01323.81646
5125.37661,01323.81613
5125.37583,01323.81598
5125.37508,01323.81584
5125.37427,01323.81577
5125.37352,01323.81541
5125.37263,01323.81516
5125.37182,01323.81499
5125.37101,01323.81434
5125.37022,01323.81390
5125.36935,01323.81352
5125.36841,01323.81303
5125.36751,01323.81252
5125.36670,01323.81213
5125.36601,01323.81193
5125.36536,01323.81192
5125.36460,01323.81173
5125.36387,01323.81163
5125.36327,01323.81159
5125.36260,01323.81130
5125.36184,01323.81113
5125.36103,01323.81087
5125.36035,01323.81085
5125.35950,01323.81046
5125.35869,01323.81018
5125.35788,01323.80989
5125.35718,01323.80978
5125.35648,01323.80965
5125.35584,01323.80945
5125.35503,01323.80906
5125.35432,01323.80878
5125.35352,01323.80854
5125.35270,01323.80814
5125.35207,01323.80785
5125.35150,01323.80742
5125.35096,01323.80708
5125.35047,01323.80671
5125.35011,01323.80652
5125.34979,01323.80631
5125.34960,01323.80618
5125.34934,01323.80590
5125.34910,01323.80576
5125.34875,01323.80567
5125.34826,01323.80573
5125.34763,01323.80577
5125.34708,01323.80591
5125.34640,01323.80591
5125.34571,01323.80600
5125.34517,01323.80609
5125.34463,01323.80609
5125.34404,01323.80590
5125.34358,01323.80569
5125.34290,01323.80576
5125.34205,01323.80558
5125.34138,01323.80578
5125.34078,01323.80599
5125.34010,01323.80585
5125.33941,01323.80553
5125.33875,01323.80523
5125.33798,01323.80485
5125.33713,01323.80406
5125.33648,01323.80380
5125.33576,01323.80350
5125.33497,01323.80324
5125.33431,01323.80297
5125.33362,01323.80275
5125.33283,01323.80252
5125.33209,01323.80218
5125.33134,01323.80187
5125.33057,01323.80142
5125.32987,01323.80126
5125.32906,01323.80099
5125.32820,01323.80084
5125.32749,01323.80078
5125.32668,01323.80058
5125.32599,01323.80028
5125.32528,01323.80001
5125.32453,01323.79967
5125.32369,01323.79922
5125.32296,01323.79905
5125.32219,01323.79886
5125.32148,01323.79876
5125.32072,01323.79851
5125.31991,01323.79814
5125.31916,01323.79781
5125.31849,01323.79776
5125.31776,01323.79795
5125.31697,01323.79788
5125.31616,01323.79759
5125.31552,01323.79750
5125.31467,01323.79738
5125.31371,01323.79740
5125.31282,01323.79727
5125.31200,01323.79699
5125.31135,01323.79683
5125.31065,01323.79655
5125.30988,01323.79622
5125.30915,01323.79592
5125.30836,01323.79570
5125.30777,01323.79589
5125.30687,01323.79572
5125.30619,01323.79556
5125.30545,01323.79522
5125.30468,01323.79508
5125.30394,01323.79470
5125.30325,01323.79451
5125.30252,01323.79437
5125.30192,01323.79418
5125.30124,01323.79403
5125.30071,01323.79407
5125.30001,01323.79427
5125.29926,01323.79423
5125.29870,01323.79407
5125.29789,01323.79373
5125.29736,01323.79331
5125.29641,01323.79268
5125.29543,01323.79184
5125.29458,01323.79156
5125.29383,01323.79128
5125.29302,01323.79106
5125.29215,01323.79088
5125.29110,01323.79045
5125.29023,01323.79018
5125.28924,01323.78968
5125.28835,01323.78941
5125.28742,01323.78911
5125.28651,01323.78880
5125.28561,01323.78847
5125.28468,01323.78821
5125.28386,01323.78812
5125.28305,01323.78789
5125.28231,01323.78769
5125.28153,01323.78773
5125.28073,01323.78771
5125.27984,01323.78743
5125.27894,01323.78715
5125.27814,01323.78703
5125.27727,01323.78700
5125.27652,01323.78691
5125.27558,01323.78673
5125.27476,01323.78650
5125.27397,01323.78615
5125.27307,01323.78578
5125.27229,01323.78571
5125.27149,01323.78541
5125.27066,01323.78506
5125.26995,01323.78484
5125.26910,01323.78460
5125.26826,01323.78436
5125.26750,01323.78403
5125.26699,01323.78383
5125.26641,01323.78387
5125.26559,01323.78371
5125.26466,01323.78325
5125.26408,01323.78309
5125.26341,01323.78303
5125.26271,01323.78298
5125.26177,01323.78214
5125.26099,01323.78163
5125.26016,01323.78149
5125.25927,01323.78119
5125.25842,01323.78094
5125.25758,01323.78087
5125.25670,01323.78064
